"","Adlercreutzia equolifaciens","Agathobaculum butyriciproducens","Akkermansia muciniphila","Alistipes finegoldii","Alistipes indistinctus","Alistipes inops","Alistipes onderdonkii","Alistipes putredinis","Alistipes shahii","Alistipes timonensis","Anaeromassilibacillus sp An250","Anaerostipes hadrus","Anaerotruncus colihominis","Asaccharobacter celatus","Bacteroides caccae","Bacteroides cellulosilyticus","Bacteroides clarus","Bacteroides dorei","Bacteroides eggerthii","Bacteroides faecis","Bacteroides finegoldii","Bacteroides fragilis","Bacteroides intestinalis","Bacteroides massiliensis","Bacteroides ovatus","Bacteroides plebeius","Bacteroides salyersiae","Bacteroides sp CAG 144","Bacteroides stercoris","Bacteroides thetaiotaomicron","Bacteroides uniformis","Bacteroides vulgatus","Bacteroides xylanisolvens","Barnesiella intestinihominis","Bifidobacterium adolescentis","Bifidobacterium longum","Bifidobacterium pseudocatenulatum","Bilophila wadsworthia","Blautia obeum","Blautia wexlerae","Butyricimonas synergistica","Butyricimonas virosa","Butyrivibrio crossotus","Clostridium asparagiforme","Clostridium bolteae","Clostridium citroniae","Clostridium innocuum","Clostridium lavalense","Clostridium leptum","Clostridium sp CAG 167","Clostridium sp CAG 242","Clostridium sp CAG 253","Clostridium sp CAG 58","Clostridium symbiosum","Collinsella aerofaciens","Collinsella stercoris","Coprobacter fastidiosus","Coprobacter secundus","Coprococcus catus","Coprococcus comes","Desulfovibrio piger","Dialister invisus","Dielma fastidiosa","Dorea formicigenerans","Dorea longicatena","Dorea sp CAG 317","Eggerthella lenta","Eisenbergiella massiliensis","Eisenbergiella tayi","Escherichia coli","Eubacterium eligens","Eubacterium hallii","Eubacterium ramulus","Eubacterium rectale","Eubacterium siraeum","Eubacterium sp CAG 180","Eubacterium sp CAG 251","Eubacterium sp CAG 38","Eubacterium ventriosum","Faecalibacterium prausnitzii","Firmicutes bacterium CAG 110","Firmicutes bacterium CAG 145","Firmicutes bacterium CAG 83","Flavonifractor plautii","Fusicatenibacter saccharivorans","Gemmiger formicilis","Gordonibacter pamelaeae","Haemophilus parainfluenzae","Harryflintia acetispora","Hungatella hathewayi","Intestinimonas butyriciproducens","Lachnospira pectinoschiza","Lactobacillus rogosae","Lawsonibacter asaccharolyticus","Methanobrevibacter smithii","Odoribacter splanchnicus","Oscillibacter sp 57 20","Oscillibacter sp CAG 241","Parabacteroides distasonis","Parabacteroides goldsteinii","Parabacteroides johnsonii","Parabacteroides merdae","Paraprevotella clara","Paraprevotella xylaniphila","Parasutterella excrementihominis","Phascolarctobacterium faecium","Proteobacteria bacterium CAG 139","Roseburia faecis","Roseburia hominis","Roseburia intestinalis","Roseburia inulinivorans","Roseburia sp CAG 182","Roseburia sp CAG 303","Ruminococcaceae bacterium D5","Ruminococcus bicirculans","Ruminococcus bromii","Ruminococcus gnavus","Ruminococcus lactaris","Ruminococcus torques","Ruthenibacterium lactatiformans","Slackia isoflavoniconvertens","Streptococcus mitis","Streptococcus parasanguinis","Streptococcus salivarius","Streptococcus thermophilus","Turicimonas muris","Veillonella atypica","Veillonella dispar","Veillonella infantium","Veillonella parvula"
"Glucuronic acid B",0.882229740401753,0.723463789800644,0.997431175414393,0.461343763666422,0.773694569226156,0.0371639237393377,0.682723306214731,0.120974521439599,0.0902310576691236,0.802834682681751,0.442707574307833,0.253196237001628,0.443511729463786,0.80985627207685,0.390995394622519,0.0194166587588831,0.445001488354459,0.360600696376897,0.947906375775601,0.134673175021438,0.470759347394861,0.220584100252716,0.894764537930236,0.511818140283857,0.408890588688549,0.83037344607745,0.684731032298596,0.271760274571078,0.779687011940437,0.43707386563721,0.86498183926167,0.427743320703204,0.181143458673336,0.795283162512049,0.795301440196449,0.750859159118572,0.334379268113068,0.0443752292035593,0.269142379016249,0.207386513023602,0.869308861981519,0.102853379021898,0.0575949610810358,0.591280855053277,0.565803244130208,0.994429548460788,0.436573983707148,0.54380505018338,0.11184304441143,0.710931093821382,0.770045396414461,0.0869831071496168,0.843583784770527,0.877686244342184,0.74789177060592,0.741320717041687,0.165420330476506,0.982491690909057,0.305722653105415,0.872462901598761,0.312436389225398,0.67084763295645,0.152752155534038,0.817899119408174,0.74660938096847,0.622714295857708,0.317985453211626,0.584334973484896,0.895497164301297,0.562201214491468,0.0458046459177996,0.508125193101725,0.173186458047743,0.708580828477586,0.609434710012963,0.0490945544332921,0.310476694311233,0.590435271838345,0.242390162880702,0.215097717288082,0.0575746819811835,0.117965028255238,0.481706616990303,0.283268401563286,0.558709882116865,0.560083405886648,0.155590461011318,0.497413137703428,0.0499334846304123,0.922132742574856,0.10969151892725,0.776317170564282,0.327016713747086,0.0159876501236145,0.855816468920331,0.509277903483646,0.922552919080591,0.288600117350983,0.0973671754886358,0.996695510729418,0.883971631620636,0.272255687687878,0.0653445157946506,0.193339316105732,0.224100807035363,0.878560517261609,0.161442446009143,0.503642161904238,0.319438713647445,0.303944101374155,0.210001694495213,0.196384088224249,0.743346318031963,0.222723292956442,0.437378275228804,0.909918769643047,0.233772582458981,0.277112844859873,0.864601115474312,0.576629737279374,0.196690416929212,0.754907197522277,0.99317914416464,0.68776792754161,0.323018992904324,0.633594878893109,0.50507611873719,0.926824562788223,0.559421947993807,0.945473275608604
"Glutamic acid",0.686246672568497,0.643305093038119,0.269101119166123,0.113602644077877,0.640394256996287,0.0134917147459976,0.919612456959603,0.0890037446244869,0.00576761977318085,0.246170391583611,0.83007811716945,0.0218748057032525,0.671665020229875,0.480774186723507,0.940024470172442,0.419802558342985,0.446223957030602,0.399345392632294,0.302009683871952,0.541900153986715,0.597176115650056,0.42590470419138,0.524788407612895,0.914663144609778,0.413863742351107,0.747276466519983,0.368507009587056,0.906983512341725,0.0463860156620366,0.521640746571173,0.606825653049841,0.846463279030122,0.108248240968631,0.750276059349827,0.0754797696820249,0.0613346338278196,0.969605667142112,0.165707224933061,0.177890646132334,0.133941880347192,0.509259002407578,0.309943285271713,0.0772491357523157,0.814595586836532,0.63375307453542,0.321314964420457,0.0799089707617298,0.927623190437907,0.254770872134678,0.0595882562837478,0.295521252947551,0.297218523182657,0.532986411090034,0.63464969573136,0.345094959678836,0.282588270034289,0.638267397166195,0.559959263778788,0.525541521295265,0.918995093622895,0.951122773084936,0.804014410416441,0.0904016114639123,0.914197969219043,0.381363201597533,0.526245651600258,0.463734320289353,0.76548670682254,0.284275759682184,0.246722850893529,0.0470491356541403,0.295769145772811,0.294726786331735,0.12346112747826,0.862972165913358,0.702683250443513,0.436765570258129,0.0788914230820634,0.0246824126103018,0.481173668260217,0.35652548474943,0.535723897363851,0.834354033647012,0.482490268382694,0.937607151304987,0.0999888020832267,0.520618880527853,0.0730256937883338,0.232640485152463,0.298063329416173,0.119597649373422,0.844262233077181,0.376448493244517,0.936570112543857,0.898548138132079,0.0476020161868667,0.216459082898114,0.110669214811949,0.633646870683784,0.92015933643238,0.904961074555311,0.447857508948424,0.296101128555832,0.53250387466055,0.9760831755085,0.505204225526908,0.845017750445146,0.112738964193378,0.889576446350614,0.0227652774789788,0.707950456377898,0.302409415531154,0.1345822223681,0.680376045193261,0.291830776422942,0.267253788685097,0.918762707405948,0.484877031154766,0.476073953683423,0.993168833957853,0.373892085526327,0.977877080072395,0.542851673796922,0.108956450796795,0.921680234592836,0.728228393208785,0.358421653946837,0.932038774455964,0.0634682394316779,0.162191668007056
"Glutamine",0.352385425393145,0.204896318944182,0.387931518146447,0.0555714761361683,0.748843140949816,0.225888353251933,0.879967249049458,0.0478113162221088,0.728774236221231,0.508888081830931,0.224722864332403,0.451204723347533,0.647294513615077,0.231962701010361,0.559545628951257,0.636084107711166,0.0752777000624976,0.51286909700638,0.960600632616163,0.947742037025447,0.659649974648702,0.691506191828931,0.187136920906551,0.696858700808801,0.746041512988954,0.449436265764323,0.203913800957202,0.229552327728257,0.545257642174776,0.921830674151455,0.317948866627515,0.628298519055318,0.393157829160439,0.87073375980144,0.163084661494619,0.193711612008755,0.728951169774509,0.204981548978594,0.715262033060452,0.742047589308172,0.13949118003929,0.215638523638038,0.878759918727728,0.410977129202547,0.959434740843598,0.569925701203002,0.557437525436588,0.433916383607046,0.0211680643877989,0.579248688575268,0.645413229923221,0.0117929875204381,0.530554972862957,0.196104521795164,0.0831736639199332,0.0145933283355744,0.435125464890315,0.993433949863129,0.00549760139011246,0.555936991417572,0.321019394557235,0.432331095686219,0.0455626297250955,0.360914622235857,0.669105902595997,0.53885676022927,0.000885579860283592,0.37606010548337,0.326888514126894,0.645142334049823,0.397833385133175,0.580605783595223,0.185819640392679,0.947287886669476,0.894577075353955,0.383243249745526,0.145193117305119,0.238328005660455,0.0489328376019893,0.10748709031415,0.216477371966056,0.111204869032472,0.389613683487211,0.957061058848921,0.599111437090633,0.0326990348139407,0.200094906914591,0.769249201364877,0.333881527738733,0.18589817344879,0.570149155278821,0.289018078301284,0.0333884544682741,0.267563877760062,0.551288094104308,0.777424687998252,0.151239653844486,0.928500144255584,0.0634627893331337,0.701054170600804,0.480970339997273,0.893969118613259,0.662645946559141,0.446287184642323,0.992677570088807,0.51412675497292,0.207064242226181,0.372990009176267,0.929336618219885,0.677077805227327,0.528461179409775,0.968945237379148,0.390254557105964,0.529671673525589,0.793290715884747,0.135723012518584,0.205399983440532,0.0994910748026459,0.51682931451751,0.225761973074043,0.801129630012139,0.95438971457365,0.869824252706888,0.627459879851007,0.715050579177123,0.630806018673883,0.387081663164037,0.18124990771964,0.994468632850496,0.938669605388803
"Glutaric acid",0.347693294632387,0.546268562183278,0.52943314327895,0.96823682912563,0.222419325605133,0.128379142797387,0.713602563577589,0.166265351535544,0.0497860770768286,0.0182990328092729,0.209134402584887,0.258986224856044,0.0556140107277907,0.448131844125134,0.609843583958545,0.247184000180438,0.249102729614131,0.0954353860630452,0.25364849976617,0.650026421161552,0.832104527722012,0.848764048399082,0.196119146680719,0.81081538820118,0.662707712069483,0.8848330810906,0.430422418557997,0.36825411043171,0.481067289727822,0.352218746398281,0.608545683892433,0.705628003569266,0.45269428600523,0.787732133860956,0.40800756973991,0.994812361127873,0.265105600644572,0.0644141642525653,0.925938215414757,0.675394568630401,0.831474716948789,0.0977593658056262,0.312238964434784,0.953102046487276,0.45729922483713,0.0865762299577451,0.0315983385757779,0.0559587506173098,0.267958391907752,0.172001909998454,0.755379820302423,0.308860367136206,0.757822579816681,0.402299240065641,0.177425154057848,0.535312782719421,0.978424359495992,0.227044282101456,0.707309348347454,0.627425087507776,0.876884067650296,0.499429023695836,0.271787515103373,0.943389357441534,0.208626535528601,0.245562916715736,0.720459704489325,0.794792036972079,0.185526594928706,0.852657124848938,0.283399607369585,0.0434639739075831,0.787170576176635,0.511226128331129,0.551589693590053,0.794480427145258,0.318303015471612,0.365232926260075,0.67403857140579,0.153817896075553,0.68514091861538,0.61987052142372,0.437434694942782,0.73075062681482,0.653973267097645,0.16887454960715,0.386634558612698,0.007228098067253,0.218954691348011,0.132113622292912,0.385918620980625,0.652190783337571,0.635148462436787,0.902550286272902,0.966951548377894,0.946367425222757,0.387966952077384,0.759021776612244,0.661903786724754,0.468001374129143,0.660644560315117,0.530740032617542,0.496687161173707,0.549604342721901,0.509854632704138,0.445762152179736,0.694683153631956,0.028428163887168,0.97609406925636,0.00163230515588353,0.499819224959221,0.200572002114858,0.387476758087951,0.310657787759641,0.847848962272613,0.863687651709548,0.544871083008943,0.971682712938048,0.719079607909955,0.111759478076917,0.21437473311857,0.729960057567835,0.450970573607758,0.414284849973129,0.432990014570665,0.640121607886389,0.0437349141249712,0.257183046669344,0.00297702213536422,0.153027988506386
"Glu-Thr",0.461910151919634,0.203745773158511,0.212402690689659,0.0655711599184032,0.413156061298536,0.029008888972744,0.288928665999429,0.0105437282574217,0.0977221890247686,0.370362256667074,0.981495463601886,0.193860996409851,0.151749004769245,0.651655487162388,0.645870999497208,0.655864199743786,0.880858498956341,0.847618946484599,0.607203254461411,0.417046847421834,0.644638967399024,0.759026687002903,0.297807156693937,0.817190848496594,0.533621310800824,0.624408836223364,0.11756845271322,0.27880328979225,0.495882449098522,0.930598572541737,0.967316377014642,0.546024204384465,0.251607838786565,0.699683261333649,0.764629973763349,0.701452163111595,0.592413690510005,0.932706011013652,0.369288241544066,0.928289459289357,0.855682577326379,0.132375945246972,0.362877487075788,0.406664278578411,0.773807368349904,0.372635345392513,0.0493217742560577,0.219864016195782,0.563282160627185,0.68876101990605,0.666791339550764,0.0303116878752916,0.555503037425917,0.0626674057411176,0.281122731551263,0.219246692450633,0.823127175114956,0.311301991543901,0.0316997481950296,0.657157127611897,0.189615009282451,0.431165019435958,0.181909250207856,0.600004946346717,0.8414557781054,0.215063489285154,0.0222398798722141,0.602408733254132,0.526244843206946,0.877165716482412,0.290774953443863,0.401958312709289,0.534464882453927,0.366811196945586,0.801618395994975,0.80072399360902,0.677099551076469,0.814881119562845,0.129926807970088,0.318832300251584,0.108607368369239,0.245981706031696,0.873314141829936,0.188281323553001,0.253922787120948,0.054139138720303,0.161697157013251,0.0602791258924698,0.46822418172869,0.580941584306704,0.260220089962678,0.682265247341165,0.177448431686199,0.171765342932187,0.622405784166206,0.467787853543507,0.874816854369423,0.468561811658186,0.396280718208274,0.414306808540207,0.762798331818879,0.74089418092311,0.554103183979747,0.769237840597519,0.894359788407541,0.300791947363847,0.56596573642531,0.0787938624856759,0.133492439327453,0.0146437159291928,0.658838360301428,0.687537399391753,0.300601785458811,0.565064520864718,0.578842637080871,0.516023862178813,0.080546741421281,0.0256805464478131,0.495040651709185,0.806663263439825,0.0145151920690667,0.946105383504725,0.720375900720319,0.301858365547155,0.632084022280128,0.622452090944166,0.729271199654695,0.978775105378412,0.0442824728157749,0.479109203583135
"Glu-Val-Phe",0.706133137445301,0.908445706258846,0.104974462121489,0.318289720178593,0.501576781743136,0.116484697923091,0.527980972183129,0.11913436133572,0.128548809303635,0.0340744448720225,0.314873745603984,0.497813360476895,0.40603882706159,0.964845277531297,0.95819432466721,0.0998890587223098,0.996230001075099,0.163829242021715,0.115173950244484,0.291315833792175,0.67127425431833,0.843390259142165,0.232486280146703,0.881360927768434,0.451117639461292,0.997541426704003,0.174309779751483,1,0.928502099217972,0.655717261282847,0.803839011355146,0.624807798488851,0.351174767493045,0.401161040562338,0.899082210921917,0.172435190943812,0.901109097886037,0.931250009505614,0.424605935452993,0.33879451733654,0.231461744738108,0.0155412022809311,0.997234300494423,0.699207571094925,0.418843038358427,0.859766176091312,0.849091425565911,0.997457118161367,0.483302923636679,0.109827807468764,0.413094064768323,0.141434751414234,0.770462219643404,0.563015835284475,0.0811020454503413,0.102931009977329,0.790189901812997,0.589123774717372,0.334815057326725,0.201473435758125,0.857321977496311,0.769596682863846,0.517809661274147,0.844660243284862,0.284641990570773,0.0292771353709849,0.0641259514631281,0.87192677395766,0.976140110671286,0.810821512073495,0.440824427182632,0.374117868383431,0.287989099835809,0.977535708046238,0.721106371678185,0.523926135320156,0.201884472691985,0.868219147989389,0.00196691044496067,0.0857293262066467,0.891530615916281,0.370539891286024,0.474362168229906,0.817989840557395,0.438386905735368,0.0282984673958047,0.222753808101194,0.100350830728121,0.707868005132639,0.291813531382343,0.769936055869162,0.691786461553553,0.5259516385996,0.563292904381193,0.475727188848728,0.800051620390836,0.242481472026034,0.479863325407848,0.82566501014947,0.998678201248376,0.33220446878125,0.617839385038032,0.860576819016981,0.505437376976714,0.784370562268917,0.394581117469262,0.828578731560901,0.0863093666796826,0.442030711211518,0.121299555123799,0.991217583890011,0.619187553332857,0.533355868821333,0.184004754498527,0.856311695533549,0.0387433612751586,0.912439645454986,0.506285818247498,0.784350330944018,0.863531599033725,0.665452478065809,0.650556621053888,0.682255736147729,0.373421386180806,0.645911629534211,0.923335890819071,0.252289404892446,0.814946401535086,0.0995096515060157,0.606351057015498
"Glyceraldehyde",0.217884154323738,0.0976288664853384,0.980992390710117,0.0151915094185981,0.0533050185952042,0.874953297153929,0.758412443128859,0.0358071936884994,0.243400341742962,0.246896836585937,0.173901162493598,0.0686441013318508,0.22584846824884,0.274343326861051,0.718034716824126,0.0105096473637976,0.93973485168126,0.944441757867887,0.044463796325289,0.50818664807145,0.420757205379618,0.934409783562043,0.75827345783514,0.819501255714274,0.0832804315090545,0.979104385989952,0.220297752221295,0.125947390266887,0.529694676765548,0.609248068644255,0.461391769930145,0.72258574965644,0.446752031394577,0.25884915474492,0.329464759157678,0.350293443932084,0.355491646121075,0.384847749729914,0.0243260533509235,0.521376782812813,0.172500817814409,0.462371053681609,0.33921047740063,0.735199005062883,0.815408668176595,0.460998406741127,0.230221802001068,0.41241779142826,0.00708879119060679,0.327656962797417,0.35749000849179,0.386593893395481,0.678427675556087,0.292650982262878,0.81970424776785,0.385307506756217,0.102090266372312,0.382042270934309,0.0587872599524981,0.621760020965164,0.398187746082086,0.321615516811207,0.216381466193447,0.904490236682561,0.0910661386615279,0.778111768634337,0.557677946599962,0.491099180737419,0.0815587073679449,0.97216413636447,0.203466577514498,0.913160791374779,0.350262028513123,0.49156422196496,0.604561880826604,0.00930840746773587,0.364391454313114,0.835317830664454,0.402120842728771,0.433281260394885,0.00265353600947371,0.0749840042440242,0.698710047160148,0.484805379079804,0.708863008725773,0.149606085838642,0.663369109808784,0.0488170047469478,0.174881351222801,0.396781044874392,0.775644952414075,0.520122802692866,0.101891785428444,0.0610270240962989,0.0770924354539118,0.791546578933605,0.0229075756331494,0.219580064748092,0.483395158263561,0.781931613557864,0.665730859436192,0.616100854857378,0.95178249934404,0.291029728403726,0.564740196399106,0.476559786282422,0.346821452735995,0.362878076289041,0.529650791117367,0.112429535022859,0.000799420439308918,0.619774763228768,0.038734706925351,0.0120022253641316,0.854496885366103,0.924368891229212,0.347492498203626,0.208417636431696,0.9111225409158,0.0194237182058812,0.149374179483819,0.95438971457365,0.576648089879061,0.520858149839458,0.578607666005844,0.964734833590541,0.134030656414167,0.237294444411378,0.24908480336484,0.0541186621772654
"Glyceric acid",0.0393197138786576,0.8266187338577,0.208790864110485,0.121299555123799,0.0896591622970333,0.206943549226073,0.801031967166497,0.0204966690550146,0.0153924596660122,0.436605642867607,0.171731807744537,0.136470917112302,0.125944924405205,0.0442774644268673,0.0525650387572321,0.160248912237499,0.894734214527786,0.58829573411216,0.0742906916281512,0.421227530458915,0.140648997115658,0.529671673525589,0.274621665397961,0.870992398331535,0.923530359867506,0.601862018180606,0.595161258423506,0.0597153906234835,0.467270290400309,0.237473673600185,0.266434218061378,0.863298373882202,0.064937607730523,0.210827535882071,0.0395047626741321,0.124317873275036,0.555521200374844,0.215795930926847,0.288605544488567,0.752149417450802,0.609694875720954,0.935478638386165,0.0778703592228096,0.261839401226131,0.984484279237772,0.148339069574425,0.229930261924697,0.941563805114368,0.00528815565996643,0.602260997498512,0.39972575750198,0.10646688716934,0.637499502814877,0.186085546464176,0.260868290498464,0.320674856053638,0.209273079386354,0.877893128975215,0.0127729400514411,0.217315170101799,0.699207571094925,0.540750339852903,0.063548406151416,0.508053990403176,0.762438769222482,0.696133697568653,0.528689188272965,0.910296573438174,0.144491678124642,0.451365137269224,0.106919779581341,0.482702610892382,0.490376548547649,0.727852308531378,0.216104925247522,0.0164454344004303,0.81596325861099,0.364900876240247,0.28486751858772,0.265356005506995,0.15153280371548,0.00753285939097115,0.650340617625162,0.950237779455728,0.857288815734951,0.111410596065762,0.110917623732502,0.460709688363352,0.417194027885294,0.060315348849493,0.5021952360233,0.269101119166123,0.0306748280342521,0.11913436133572,0.0826425231399823,0.650432101583152,0.208077175488327,0.496446497712915,0.525155301490798,0.587257905930195,0.981062022493181,0.803491940733298,0.415291639523454,0.166987804678788,0.774497405506705,0.523538122697317,0.638719904451388,0.878154985739326,0.223595839436979,0.428104961320686,0.0130401655468415,0.184189868664888,0.485629585605259,0.120696033111183,0.624700417309491,0.758780255631611,0.734091428248245,0.0391682102039217,0.392972887130215,0.0739575783930233,0.051889632356366,0.844690495892899,0.569813317373152,0.558999137858137,0.576648089879061,0.757788771655227,0.109107686713198,0.369693376494058,0.701414023547704,0.651056725986518
"Glycocholic acid",0.549988332465108,0.0525074139642019,0.976883642040074,0.0499891470846603,0.44500642008124,0.0582967186366106,0.0771586490870073,0.219801399844726,0.203169618843722,0.277924409534404,0.219868719153142,0.786620674791174,0.590941462902296,0.437525907916905,0.567512617052341,0.416825571736767,0.0161752001215443,0.677305172863105,0.332699588008642,0.437234627797291,0.183844888781225,0.349522622100965,0.0881822384335447,0.159958485178226,0.504288578520392,0.33798739477913,0.0769399791629148,0.0626813503865324,0.178024306749933,0.882970903663065,0.197850224667151,0.545224052739808,0.194319361196114,0.0965853271556678,0.971585196822632,0.803768106884127,0.726456834789162,0.149235188989093,0.28239303336917,0.978260407652946,0.052184448885187,0.125906970114762,0.186595745171236,0.485629585605259,0.908288155727303,0.64045116336792,0.0136939208939566,0.244901453738637,0.362907467832175,0.38195595649918,0.873566743285358,0.0393613608669203,0.747104087673135,0.493549374824146,0.373918091625624,0.463850755112276,0.489820516366762,0.706786844677096,0.858529122155149,0.717530167052167,0.0793720389440882,0.44014492649565,0.345614993045995,0.865809690307603,0.629345978901002,0.557200815010354,0.0792056832467729,0.567671177335959,0.0539658005513579,0.479080945752998,0.173764705136822,0.543584673973147,0.602621114391713,0.189569046118117,0.606184294800657,0.378564156480166,0.720896656565932,0.00172838929232122,0.576021539568874,0.488898212484752,0.0764667930360172,0.931044432851649,0.0996581437667268,0.247994808109467,0.478868794781656,0.345036554646495,0.950481785164522,0.020332926732813,0.773449073507049,0.131224339729715,0.0105850658331925,0.61897924919246,0.962519926515589,0.432084245795802,0.870858372275253,0.0357702293756119,0.149418807426359,0.5263614782498,0.0160805987320349,0.694905483651376,0.244673799317982,0.333080811369423,0.0816646309072198,0.70369812363523,0.140599747576173,0.700370981102866,0.0680775304982051,0.321611479663232,0.594399548666083,0.446403232111706,0.168272261503924,0.662042784920163,0.0685175685998272,0.0951044893969435,0.971732036691402,0.945052368291459,0.164953648100947,0.784895361986604,0.942309687271714,0.224797480709628,0.187689624399499,0.375110990967315,0.066892016967385,0.0627927029597126,0.99317914416464,0.485987080122529,0.190470471226789,0.0581121028599032,0.119739584260019,0.0120263912441529
"Glycodeoxycholic acid",0.996432327457759,0.108217731848015,0.546362356090817,0.256125248118332,0.641575423259667,0.307688844592571,0.188407032726102,0.0412158041847588,0.8599616912172,0.313688519082286,0.0510575094177914,0.0846452497285504,0.426241543432596,0.830353962531015,0.841750505087952,0.082857447245857,0.343520286374083,0.456032267087327,0.346829109202432,0.0738386855171644,0.687525053049217,0.866477164113703,0.707639617213835,0.136295916388044,0.44529553475774,0.879298671330211,0.211432349404023,0.352026044058235,0.41476160523601,0.0493019096908078,0.336802065198238,0.590164760273286,0.0420176600272748,0.132587480783971,0.380865490004578,0.881048813652488,0.671561442805856,0.412891263210426,0.37473021995425,0.314011086436608,0.70326690627133,0.338242416805475,0.421002359535461,0.955719114191745,0.160093104022735,0.451375319107142,0.0964516331617515,0.775227532078102,0.853529606347097,0.195115324185334,0.784683831662871,0.420495361836186,0.690924998069569,0.477120420748379,0.593075152134654,0.273657834018782,0.591893683410587,0.748997069988975,0.925986866131674,0.703431613323383,0.950768031026963,0.884775144329719,0.519100190798194,0.153359051890998,0.0232388576383349,0.759921098467646,0.0558933552978336,0.22005926898208,0.267582915238527,0.683598378017538,0.81101767581454,0.578303076605522,0.318075671967112,0.0665287336502804,0.893304512173317,0.375993009762002,0.0760880878623065,0.0124957196071964,0.726080578685443,0.725222679162712,0.0402211784264423,0.581036362198076,0.0463743930489249,0.934135757346942,0.576455252587678,0.265865102022159,0.526835499505183,0.149414435280254,0.43430451926805,0.165514755981975,0.0688013897207997,0.58229925460186,0.607355186787266,0.822575526049072,0.626215080772575,0.0664284835086648,0.0021477191379986,0.298016367984026,0.112826282145885,0.505247762368375,0.33266680774189,0.960304888634753,0.0828240603463821,0.612393648384032,0.541848229782386,0.875287848813304,0.468640207548391,0.269084059607366,0.713736528113257,0.245599555979806,0.543279952493158,0.775457312201368,0.254609559206929,0.0404828448427439,0.885079550030126,0.457031705756272,0.0205367269469821,0.703554877296737,0.207756109235248,0.353332096822439,0.255451298342749,0.0457921781680142,0.035751298947158,0.0457375510307714,0.420990272258251,0.864131031438878,0.0189393706508416,0.0157886063714732,0.00886889587224315,0.000920149990293551
"Gly-Tyr",0.420898290533572,0.605016017389481,0.358065560917091,0.882121589654392,0.677457131919005,0.0466849167970382,0.309456176906477,0.137295944967982,0.242867645997259,0.625666574004361,0.497990166160341,0.201130880837017,0.463925479090355,0.36048308006725,0.744993287926497,0.794876295014083,0.867820215781744,0.178849775528934,0.691193576206231,0.696984799442637,0.539530264062249,0.839088206611887,0.849555964308013,0.551131341117678,0.479993789212394,0.489334114592694,0.515619976240653,0.988631567656173,0.831572546628125,0.786701008850843,0.539383935366062,0.352229886130715,0.085619308401272,0.629695459765835,0.13719796786244,0.122304091794697,0.951780061852608,0.905503345871404,0.699286911194973,0.0359619298113458,0.982729801558585,0.542312160776454,0.638054486383418,0.960689740701397,0.793378171051879,0.862778541082679,0.226283266080063,0.367804841220308,0.00561516489162739,0.492437599345392,0.324873868923539,0.0230565402384115,0.301276069091742,0.868695512252346,0.582178133368357,0.769219994308255,0.235789677074969,0.831048996597162,0.775696217997395,0.962374800466494,0.787022051265838,0.480334686891982,0.0432830449605546,0.108655809306744,0.899253246639267,0.927393710311833,0.00244869248348856,0.679611543053536,0.356793093567977,0.479058543626339,0.418098991054992,0.416237399598511,0.00397957093416434,0.0525347877131703,0.943495230143744,0.0348439109680576,0.00572118165029467,0.935850969224504,0.0274731932511607,0.574110939113911,0.473344235120493,0.0914352825811648,0.860933697089777,0.258677356238536,0.422428728454834,0.682919163791102,0.0650960878171172,0.679607163302589,0.501044030206489,0.101429937892242,0.43229776292954,0.750480202242714,0.592435040026733,0.640816560067514,0.909907345535839,0.0511115702943976,0.688419305204427,0.85167178742214,0.801422126491455,0.161929074879544,0.986073735891918,0.715000432133332,0.130098939443531,0.361912455866302,0.398559855842041,0.903556550410942,0.544666038443736,0.745264859407992,0.312483795866921,0.117686539102825,0.81616899185538,0.440942248757102,0.0359131850118577,0.857368903947765,0.937058500765097,0.0828839594051125,0.977115877065587,0.290544142114794,0.118417766100267,0.960489856863703,0.13357750862126,0.129310895876029,0.507243846044886,0.563005986895645,0.016825352888288,0.82042058847676,0.304279282093267,0.333620393143579,0.219601691394901,0.825148084058508
